,AM15_G_wav,wavelength,Energy,N_Photons,Jsc_int
120,0.5018,340.0,3.6470588235294117,8016855489073883.0,0.00023814132607873686
121,0.50071,340.5,3.6417033773861966,8034785013023035.0,0.0002450184217762752
122,0.47139,341.0,3.6363636363636362,7597665152343751.0,0.0002516962806107664
123,0.46935,341.5,3.6310395314787702,7598110290512100.0,0.00025816859279193725
124,0.48934,342.0,3.625730994152047,7956566242000521.0,0.0002647743992701734
125,0.50767,342.5,3.6204379562043796,8290865593536089.0,0.00027165426113078396
126,0.51489,343.0,3.6151603498542273,8445657480907747.0,0.0002787205635673564
127,0.48609,343.5,3.6098981077147014,8008175052703384.0,0.00028564728764056196
128,0.41843,344.0,3.604651162790698,6923644955254942.0,0.0002919150026163133
129,0.40307,344.5,3.5994194484760524,6698611660462631.0,0.00029761642301105116
130,0.45898,345.0,3.5942028985507246,7661039364309639.0,0.00030360904992953196
131,0.48932,345.5,3.5890014471780027,8203019977243350.0,0.0003102103405886569
132,0.47778,346.0,3.5838150289017343,8044386148087929.0,0.0003169516081142868
133,0.48657,346.5,3.578643578643579,8227950918816763.0,0.00032368373465232174
134,0.49404,347.0,3.5734870317002883,8390487301199921.0,0.00033053923519677696
135,0.47674,347.5,3.568345323741007,8131724677332979.0,0.0003373354263035731
136,0.47511,348.0,3.5632183908045976,8138953182362123.0,0.0003440089202408996
137,0.48336,348.5,3.558106169296987,8316023391429827.0,0.0003507386390527209
138,0.46564,349.0,3.5530085959885387,8045688392771204.0,0.0003574110410744544
139,0.47805,349.5,3.547925608011445,8295670806316966.0,0.00036405607566152124
140,0.52798,350.0,3.5428571428571427,9201491976131634.0,0.00037115077645048084
141,0.56741,350.5,3.537803138373752,9931107876541060.0,0.00037888647608522744
142,0.55172,351.0,3.532763532763533,9697878169598724.0,0.00038680026394131013
143,0.53022,351.5,3.52773826458037,9359846802339078.0,0.0003944618782569062
144,0.51791,352.0,3.522727272727273,9181611954214358.0,0.000401894766158796
145,0.48962,352.5,3.517730496453901,8717122730457571.0,0.000409049643982456
146,0.5204,353.0,3.5127478753541075,9304607355131376.0,0.0004162332801887949
147,0.57228,353.5,3.5077793493635077,1.0275748584646936e+16,0.00042401612078015366
148,0.60498,354.0,3.5028248587570623,1.0909063021396982e+16,0.0004324129167882704
149,0.61156,354.5,3.4978843441466854,1.1074507907170672e+16,0.00044110172905713807
150,0.6114,355.0,3.492957746478873,1.1118524069572712e+16,0.0004498486202234028
151,0.59028,355.5,3.488045007032349,1.0779870181750372e+16,0.00045845510864372355
152,0.55387,356.0,3.4831460674157304,1.0157678981009364e+16,0.000466660851769191
153,0.51942,356.5,3.4782608695652173,9566077995117188.0,0.00047436920818389627
154,0.45673,357.0,3.473389355742297,8446967714250292.0,0.0004813892722771826
155,0.46215,357.5,3.4685314685314683,8583170562648875.0,0.000488007711551902
156,0.43006,358.0,3.463687150837989,8020746261511445.0,0.0004944424833960892
157,0.39926,358.5,3.4588563458856347,7477560395379771.0,0.0005004320271201864
158,0.46953,359.0,3.4540389972144845,8830460229769611.0,0.0005067169408391987
159,0.56549,359.5,3.4492350486787204,1.0679680506801894e+16,0.0005142149978011189
160,0.59817,360.0,3.4444444444444446,1.134406685744016e+16,0.0005226555623913396
161,0.56531,360.5,3.439667128987517,1.07656218816515e+16,0.000531105559012229
162,0.52024,361.0,3.434903047091413,9948600550956036.0,0.0005390002991788741
163,0.50956,361.5,3.4301521438450897,9784911023089964.0,0.0005465004595147533
164,0.5342,362.0,3.425414364640884,1.0300688222554628e+16,0.0005541133502675552
165,0.5851,362.5,3.420689655172414,1.132897915874882e+16,0.0005622888618096595
166,0.60191,363.0,3.4159779614325068,1.1702754130125682e+16,0.0005709703396941716
167,0.58541,363.5,3.4112792297111416,1.142904728219049e+16,0.0005796655500196412
168,0.60628,364.0,3.4065934065934065,1.1885406500520294e+16,0.0005884053425406326
169,0.60058,364.5,3.401920438957476,1.1822249227876438e+16,0.0005972681511760386
170,0.62359,365.0,3.3972602739726026,1.2325779168326454e+16,0.0006062708548868961
171,0.68628,365.5,3.3926128590971274,1.3620722139793754e+16,0.0006159175873785676
172,0.73532,366.0,3.387978142076503,1.4654003189516128e+16,0.0006264012154375463
173,0.73658,366.5,3.383356070941337,1.4739355929973056e+16,0.0006372698711776873
174,0.72285,367.0,3.3787465940054497,1.4523892478355066e+16,0.0006480609326662731
175,0.70914,367.5,3.3741496598639458,1.4306739197221926e+16,0.00065866353387192
176,0.66759,368.0,3.369565217391304,1.3523525544224766e+16,0.0006688704336883638
177,0.6631,368.5,3.364993215739484,1.3487397323461686e+16,0.0006787499524058235
178,0.69315,369.0,3.3604336043360434,1.4156078851924266e+16,0.0006888334331418259
179,0.74469,369.5,3.3558863328822732,1.5270578757840448e+16,0.0006995383131521262
180,0.75507,370.0,3.3513513513513513,1.5546371256341054e+16,0.0007107186570844187
181,0.68261,370.5,3.3468286099865048,1.4111524373659134e+16,0.000721449456393227
182,0.69338,371.0,3.3423180592991915,1.4392282880454932e+16,0.0007317348857853142
183,0.72051,371.5,3.3378196500672948,1.501596039320461e+16,0.0007423181108282017
184,0.67444,372.0,3.3333333333333335,1.4112656999999998e+16,0.0007527725271200649
185,0.64253,372.5,3.3288590604026846,1.3499226618962288e+16,0.0007626559753953089
186,0.61886,373.0,3.324396782841823,1.3054359109415646e+16,0.0007721351329758015
187,0.55786,373.5,3.319946452476573,1.1814998966163788e+16,0.0007809892817284438
188,0.5564,374.0,3.3155080213903743,1.183146640608741e+16,0.0007893855382873974
189,0.55227,374.5,3.3110814419225636,1.1790807949494644e+16,0.0007977508082590302
190,0.5893,375.0,3.3066666666666666,1.2631848004804568e+16,0.0008063764512342562
191,0.65162,375.5,3.3022636484687085,1.40236439421938e+16,0.0008157656205237091
192,0.6748,376.0,3.297872340425532,1.4580595296566074e+16,0.0008258144225907575
193,0.6639,376.5,3.2934926958831343,1.4402379730906728e+16,0.0008359692328628795
194,0.71225,377.0,3.2891246684350133,1.5512905808666918e+16,0.0008464228959312983
195,0.79455,377.5,3.2847682119205297,1.7374357238515482e+16,0.0008578846504389329
196,0.85595,378.0,3.2804232804232805,1.8791456492423256e+16,0.0008704556890951892
197,0.83418,378.5,3.276089828269485,1.838628855535514e+16,0.0008833443274432342
198,0.74389,379.0,3.271767810026385,1.646125708194183e+16,0.0008953932656809657
199,0.66683,379.5,3.2674571805006587,1.481450407501799e+16,0.0009061787232395865
200,0.70077,380.0,3.263157894736842,1.56301425273153e+16,0.0009166499420973337
201,0.75075,380.5,3.2588699080157686,1.6811093793734452e+16,0.000927778549342123
202,0.76383,381.0,3.254593175853018,1.7171502034839202e+16,0.0009394053061864276
203,0.68837,381.5,3.250327653997379,1.5536107187458844e+16,0.0009505665079451014
204,0.58678,382.0,3.2460732984293195,1.3295419307297086e+16,0.0009603792731673909
205,0.50762,382.5,3.241830065359477,1.1547013943833936e+16,0.0009688122519119148
206,0.45499,383.0,3.2375979112271542,1.0390461094453206e+16,0.0009762396739627962
207,0.44049,383.5,3.2333767926988264,1.0098777537582416e+16,0.0009831586743484775
208,0.50968,384.0,3.2291666666666665,1.1730807608740896e+16,0.0009905110987241405
209,0.61359,384.5,3.224967490247074,1.417764026101504e+16,0.0009992146301931741
210,0.67355,385.0,3.220779220779221,1.562387213382463e+16,0.0010091999713499062
211,0.64363,385.5,3.216601815823606,1.4988082426545936e+16,0.0010194302538044308
212,0.621,386.0,3.2124352331606216,1.4517444058922998e+16,0.0010292652310137569
213,0.6457,386.5,3.2082794307891334,1.5153603800509926e+16,0.0010391297918984589
214,0.65147,387.0,3.204134366925065,1.5348430198202552e+16,0.0010492444222111512
215,0.64204,387.5,3.2,1.5184967041015622e+16,0.001059343323623606
216,0.63582,388.0,3.195876288659794,1.5096143258584806e+16,0.0010693329682585255
217,0.63136,388.5,3.191763191763192,1.5048277108952262e+16,0.0010792519220076124
218,0.68543,389.0,3.1876606683804627,1.640017792691126e+16,0.0010895733637784394
219,0.7597,389.5,3.183568677792041,1.8247407023237316e+16,0.0011009155711006436
220,0.79699,390.0,3.1794871794871793,1.921690044956426e+16,0.001113148411696088
221,0.80371,390.5,3.175416133162612,1.9453562009031428e+16,0.0011257427512209991
222,0.85138,391.0,3.1713554987212276,2.0686659355480948e+16,0.0011387823324496013
223,0.86344,391.5,3.1673052362707534,2.106027851355603e+16,0.0011523092168394602
224,0.79493,392.0,3.163265306122449,1.9463625300728404e+16,0.001165406316099165
225,0.66257,392.5,3.159235668789809,1.6284986323361586e+16,0.0011769306312984038
226,0.47975,393.0,3.1552162849872776,1.1836662959218096e+16,0.0011859731674285538
227,0.38152,393.5,3.1512071156289707,9449050423171666.0,0.0011928002098175441
228,0.49567,394.0,3.1472081218274113,1.2323042517267168e+16,0.0011997655269948074
229,0.68385,394.5,3.1432192648922688,1.7066266413345574e+16,0.001209143906894561
230,0.80772,395.0,3.1392405063291138,2.0234327293753256e+16,0.0012210167114243915
231,0.86038,395.5,3.1352718078381794,2.1635474128460144e+16,0.0012343102008419966
232,0.75655,396.0,3.1313131313131315,1.9096766609001036e+16,0.0012472098620595954
233,0.55017,396.5,3.1273644388398485,1.3940011344978078e+16,0.0012576460281754675
234,0.42619,397.0,3.123425692695214,1.0839554234224602e+16,0.0012654540616467314
235,0.62945,397.5,3.119496855345912,1.6069756048323582e+16,0.001273911845909294
236,0.85249,398.0,3.1155778894472363,2.184616233581555e+16,0.0012857991412024473
237,1.0069,398.5,3.1116687578419073,2.590048908677179e+16,0.0013007309767324204
238,1.0693,399.0,3.107769423558897,2.7609268539729132e+16,0.001317423171323507
239,1.1021,399.5,3.1038798498122655,2.856327494644149e+16,0.0013349021513575335
240,1.1141,400.0,3.1,2.898283038501561e+16,0.0013527637710348823
241,1.1603,401.0,3.092269326683292,3.04116551445028e+16,0.001389496520190295
242,1.2061,402.0,3.084577114427861,3.184917035022112e+16,0.0014278103989825964
243,1.1613,403.0,3.076923076923077,3.08955699609375e+16,0.0014662304466281587
244,1.1801,404.0,3.0693069306930694,3.1630026277315296e+16,0.0015043267733536752
245,1.1511,405.0,3.0617283950617282,3.1082416138584496e+16,0.0015423482517038613
246,1.1227,406.0,3.0541871921182264,3.0540663673582216e+16,0.0015795252237732341
247,1.1026,407.0,3.0466830466830466,3.021606199263463e+16,0.0016159994082184034
248,1.1514,408.0,3.0392156862745097,3.1786547637877216e+16,0.0016530390748088716
249,1.2299,409.0,3.031784841075795,3.4203958635657836e+16,0.0016922682937451485
250,1.0485,410.0,3.024390243902439,2.9373564524258576e+16,0.0017298787075889308
251,1.1738,411.0,3.017031630170316,3.3125025237301644e+16,0.0017666709460575493
252,1.2478,412.0,3.0097087378640777,3.547098726847034e+16,0.0018068566430349219
253,1.1971,413.0,3.002421307506053,3.4278138783127936e+16,0.0018475199949256498
254,1.1842,414.0,2.995169082125604,3.415566356854839e+16,0.0018872237835892876
255,1.2258,415.0,2.9879518072289155,3.5612343536599256e+16,0.001927506574491044
256,1.2624,416.0,2.980769230769231,3.6941423350676376e+16,0.001969196412739524
257,1.2312,417.0,2.973621103117506,3.6288867815751816e+16,0.0020110731702779714
258,1.1777,418.0,2.9665071770334928,3.496231387649584e+16,0.002051623221474552
259,1.2258,419.0,2.9594272076372317,3.665205528185158e+16,0.002092185424832444
260,1.1232,420.0,2.9523809523809526,3.3825296566077004e+16,0.0021319135377050116
261,1.2757,421.0,2.9453681710213777,3.869291863037363e+16,0.0021725978887257563
262,1.2583,422.0,2.938388625592417,3.843777112805671e+16,0.002215664860976638
263,1.2184,423.0,2.9314420803782504,3.748414761348856e+16,0.0022578564642793935
264,1.2117,424.0,2.9245283018867925,3.754303036420396e+16,0.00229935416742955
265,1.2488,425.0,2.9176470588235293,3.896694219075183e+16,0.00234147286486269
266,1.2135,426.0,2.9107981220657275,3.813337330742717e+16,0.002383717279650977
267,1.1724,427.0,2.9039812646370025,3.7101894132576744e+16,0.0024247467269910175
268,1.1839,428.0,2.897196261682243,3.772966721383975e+16,0.002465365316178593
269,1.0963,429.0,2.8904428904428903,3.518341068089069e+16,0.00250475804283675
270,0.87462,430.0,2.883720930232558,2.826580886609002e+16,0.0025388782931704654
271,0.79394,431.0,2.8770301624129933,2.5837836187296748e+16,0.0025678378873500132
272,1.3207,432.0,2.8703703703703702,4.328047966701354e+16,0.0026046629761440963
273,1.2288,433.0,2.863741339491917,4.054912982310094e+16,0.002649119701731189
274,1.1352,434.0,2.857142857142857,3.772056750000001e+16,0.002690436599031407
275,1.2452,435.0,2.8505747126436782,4.166232763316208e+16,0.0027321484651112293
276,1.3659,436.0,2.8440366972477062,4.601665221383975e+16,0.0027780081867226545
277,1.3943,437.0,2.8375286041189933,4.7297391030624024e+16,0.002826591905414792
278,1.2238,438.0,2.8310502283105023,4.179934028420915e+16,0.0028727680741160427
279,1.1775,439.0,2.8246013667425967,4.049404149425242e+16,0.0029152239642795718
280,1.3499,440.0,2.8181818181818183,4.674081425598335e+16,0.002960024635694062
281,1.3313,441.0,2.811791383219955,4.641179308959579e+16,0.003007647489995657
282,1.425,442.0,2.8054298642533935,5.001707832010928e+16,0.0030567222175474124
283,1.4453,443.0,2.799097065462754,5.10747004695223e+16,0.0031079377291044178
284,1.4084,444.0,2.7927927927927927,5.010851978147764e+16,0.0031589686579113828
285,1.4619,445.0,2.7865168539325844,5.236418470241772e+16,0.0032104176521658727
286,1.3108,446.0,2.780269058295964,4.726913509235171e+16,0.0032602167418199325
287,1.4903,447.0,2.7740492170022373,5.4104441441572904e+16,0.003310658946413412
288,1.5081,448.0,2.767857142857143,5.511893644120709e+16,0.0033647644867516396
289,1.5045,449.0,2.7616926503340755,5.535640296586403e+16,0.003419246439052296
290,1.5595,450.0,2.7555555555555555,5.7764306996292936e+16,0.003474785040528394
291,1.6173,451.0,2.7494456762749446,6.030549119662948e+16,0.003532496417619982
292,1.5482,452.0,2.743362831858407,5.811376522892821e+16,0.003590122490640682
293,1.4297,453.0,2.7373068432671084,5.402268560048939e+16,0.003644450255992015
294,1.5335,454.0,2.7312775330396475,5.832946403648545e+16,0.0036986427331826897
295,1.5224,455.0,2.7252747252747254,5.829074584579864e+16,0.003754646629296948
296,1.5724,456.0,2.719298245614035,6.0603012112382936e+16,0.003811491919394556
297,1.5854,457.0,2.713347921225383,6.150693715132349e+16,0.0038696194241306303
298,1.5514,458.0,2.7074235807860263,6.05838499434183e+16,0.00392748401511129
299,1.5391,459.0,2.701525054466231,6.049807302732343e+16,0.00398462040787084
300,1.5291,460.0,2.6956521739130435,6.04986982960458e+16,0.004041468374695117
301,1.5827,461.0,2.6898047722342735,6.302865296106757e+16,0.0040992534979843055
302,1.5975,462.0,2.683982683982684,6.403293971936784e+16,0.004158434602462145
303,1.6031,463.0,2.678185745140389,6.467556542082628e+16,0.00421812382908462
304,1.5544,464.0,2.6724137931034484,6.3118021394380856e+16,0.004277133305382698
305,1.535,465.0,2.6666666666666665,6.2734130859375e+16,0.004334996363890175
306,1.5673,466.0,2.6609442060085837,6.446834638430019e+16,0.004393229257621182
307,1.4973,467.0,2.6552462526766596,6.198635701738912e+16,0.004450871897507994
308,1.5619,468.0,2.6495726495726495,6.507698607440168e+16,0.004508544455729712
309,1.5682,469.0,2.6439232409381663,6.5759215682638536e+16,0.004567676229162448
310,1.5077,470.0,2.6382978723404253,6.362754337116287e+16,0.004625904086070027
311,1.5331,471.0,2.632696390658174,6.5113321846587224e+16,0.004683595253931981
312,1.6126,472.0,2.6271186440677967,6.89269875962539e+16,0.004743406684249414
313,1.5499,473.0,2.6215644820295982,6.666897029798876e+16,0.004803656437998963
314,1.5671,474.0,2.6160337552742616,6.783727320597033e+16,0.004863169820375537
315,1.6185,475.0,2.610526315789474,7.050666610606626e+16,0.004924123490283393
316,1.5631,476.0,2.6050420168067228,6.85242464334027e+16,0.004985122457660286
317,1.5724,477.0,2.59958071278826,6.936730456929631e+16,0.005045367872188534
318,1.623,478.0,2.594142259414226,7.205080819784081e+16,0.005106895537190772
319,1.5916,479.0,2.5887265135699375,7.110123064857568e+16,0.005168917541949482
320,1.6181,480.0,2.5833333333333335,7.273873048907389e+16,0.0052309779288008
321,1.6177,481.0,2.577962577962578,7.317620144449954e+16,0.005293671801149252
322,1.6236,482.0,2.5726141078838176,7.390210423907387e+16,0.005356603314523922
323,1.6038,483.0,2.567287784679089,7.345616457084091e+16,0.005419393535849591
324,1.5734,484.0,2.56198347107438,7.251233291883454e+16,0.005481334550817066
325,1.5683,485.0,2.556701030927835,7.272621830998798e+16,0.005542711667124041
326,1.2716,486.0,2.551440329218107,5.93329544133715e+16,0.0055982895803825235
327,1.4241,487.0,2.546201232032854,6.685963742289119e+16,0.005651180400597653
328,1.5413,488.0,2.540983606557377,7.280870245577523e+16,0.005709479367659137
329,1.4519,489.0,2.5357873210633946,6.900807767425696e+16,0.005768433005850575
330,1.6224,490.0,2.5306122448979593,7.75859040062435e+16,0.005829123807497855
331,1.5595,491.0,2.525458248472505,7.503545191146104e+16,0.00589205260132568
332,1.4869,492.0,2.5203252032520327,7.198031067377731e+16,0.005952423685923463
333,1.5903,493.0,2.5152129817444218,7.7456249421623e+16,0.006013539909646912
334,1.5525,494.0,2.5101214574898787,7.607625099993496e+16,0.006076077065627472
335,1.6485,495.0,2.505050505050505,8.127204640653451e+16,0.006139909524232641
336,1.5676,496.0,2.5,7.775296000000002e+16,0.006204162052073667
337,1.5944,497.0,2.494969818913481,7.956152500292664e+16,0.006267467679841445
338,1.5509,498.0,2.4899598393574296,7.785893722066858e+16,0.0063305615436369915
339,1.5507,499.0,2.4849699398797593,7.831880832925504e+16,0.006392906443712454
340,1.5451,500.0,2.48,7.850607277575443e+16,0.006455259262171839
341,1.4978,501.0,2.475049900199601,7.656030428825766e+16,0.0065166667855440915
342,1.4966,502.0,2.4701195219123506,7.695795865829866e+16,0.006577219034370338
343,1.5653,503.0,2.4652087475149105,8.097261918456523e+16,0.006639263949429831
344,1.4587,504.0,2.4603174603174605,7.59091693860562e+16,0.0067006522601457145
345,1.5635,505.0,2.4554455445544554,8.184811219087376e+16,0.006762138675093192
346,1.6264,506.0,2.450592885375494,8.564767206295525e+16,0.006827162671484925
347,1.556,507.0,2.445759368836292,8.242711844270291e+16,0.006892154053863488
348,1.5165,508.0,2.440944881889764,8.081094743756502e+16,0.006955026656852051
349,1.5893,509.0,2.43614931237721,8.519142395197874e+16,0.007018712729751836
350,1.5481,510.0,2.4313725490196076,8.347303146949795e+16,0.007083166344982819
351,1.5769,511.0,2.426614481409002,8.552705157546666e+16,0.007147495450688894
352,1.6186,512.0,2.421875,8.83051567950052e+16,0.007213405412277501
353,1.5206,513.0,2.4171539961013644,8.344565510300144e+16,0.007278272312482646
354,1.4885,514.0,2.412451361867704,8.21627265885146e+16,0.007340575964092534
355,1.5314,515.0,2.407766990291262,8.502506583921373e+16,0.007403229543514659
356,1.5455,516.0,2.4031007751937983,8.630873697970866e+16,0.007467187973708221
357,1.2594,517.0,2.3984526112185685,7.0741125508991304e+16,0.007525587454759002
358,1.4403,518.0,2.393822393822394,8.137273007836888e+16,0.007581933072386185
359,1.3957,519.0,2.3892100192678227,7.931052031424787e+16,0.007641223579222721
360,1.5236,520.0,2.3846153846153846,8.707984391259107e+16,0.007702383813887395
361,1.5346,521.0,2.380038387715931,8.821552249878059e+16,0.007766569921771672
362,1.569,522.0,2.375478927203065,9.071332787786158e+16,0.007831835444004051
363,1.4789,523.0,2.3709369024856595,8.59964497944443e+16,0.007896045058243642
364,1.5905,524.0,2.366412213740458,9.301739686524451e+16,0.007960843613220945
365,1.5781,525.0,2.361904761904762,9.282160573397666e+16,0.008027856441493729
366,1.5341,526.0,2.3574144486692017,9.075019134592872e+16,0.008093800031102008
367,1.3417,527.0,2.3529411764705883,7.982224027343749e+16,0.008154841384399031
368,1.5357,528.0,2.3484848484848486,9.188503791883454e+16,0.008216056100332105
369,1.6071,529.0,2.344045368620038,9.670447337242293e+16,0.008283035247379465
370,1.5446,530.0,2.339622641509434,9.347173118821544e+16,0.008350323043835636
371,1.6292,531.0,2.335216572504708,9.915043220652315e+16,0.00841821956733618
372,1.5998,532.0,2.330827067669173,9.791229637356918e+16,0.00848742019133666
373,1.4286,533.0,2.326454033771107,8.792834925297544e+16,0.008552435186773734
374,1.5302,534.0,2.3220973782771535,9.471278688410512e+16,0.008616091547507615
375,1.5535,535.0,2.317757009345794,9.669616511222851e+16,0.008682554384981929
376,1.6199,536.0,2.3134328358208953,1.0139562616024976e+17,0.008751081047327547
377,1.4989,537.0,2.3091247672253257,9.434788384970898e+16,0.008818543164788386
378,1.5738,538.0,2.3048327137546467,9.961689823165976e+16,0.008885143742078131
379,1.5352,539.0,2.300556586270872,9.771650027998178e+16,0.008952649563585513
380,1.4825,540.0,2.2962962962962963,9.488829181841832e+16,0.009018293744772081
381,1.4251,541.0,2.292051756007394,9.172205627564874e+16,0.00908165975603699
382,1.5511,542.0,2.2878228782287824,1.0038626694881632e+17,0.00914665196557061
383,1.5256,543.0,2.283609576427256,9.928343988976331e+16,0.00921395346441327
384,1.5792,544.0,2.2794117647058822,1.0334048166493238e+17,0.009281999630247912
385,1.5435,545.0,2.2752293577981653,1.0156236085762715e+17,0.009350558595366086
386,1.5291,546.0,2.271062271062271,1.011697002949402e+17,0.009418142762003636
387,1.549,547.0,2.26691042047532,1.0305048587368299e+17,0.00948597409798855
388,1.5049,548.0,2.2627737226277373,1.0066673074141517e+17,0.00955339142370753
389,1.552,549.0,2.2586520947176685,1.0438675502731531e+17,0.009621003757307635
390,1.5399,550.0,2.2545454545454544,1.0413991874512229e+17,0.009689511278547
391,1.5382,551.0,2.250453720508167,1.045933927338872e+17,0.009757837774170547
392,1.5697,552.0,2.246376811594203,1.0731749787721122e+17,0.009826953086082422
393,1.525,553.0,2.2423146473779387,1.048291066129845e+17,0.009895895033711388
394,1.5549,554.0,2.2382671480144403,1.0746533695922219e+17,0.009964635963730008
395,1.5634,555.0,2.234234234234234,1.0863898615333966e+17,0.010034358371941431
396,1.5366,556.0,2.2302158273381294,1.0735489478147765e+17,0.010103794475994621
397,1.4988,557.0,2.2262118491921004,1.0528000986456168e+17,0.010171905316897479
398,1.531,558.0,2.2222222222222223,1.0812209062499997e+17,0.01024001689894082
399,1.4483,559.0,2.21824686940966,1.028325490438427e+17,0.010307106428551269
400,1.474,560.0,2.2142857142857144,1.0521997918834547e+17,0.010373036695611812
401,1.5595,561.0,2.2103386809269163,1.119207495120236e+17,0.010441601631590537
402,1.4847,562.0,2.206405693950178,1.0712338863390998e+17,0.010510521451003245
403,1.5408,563.0,2.202486678507993,1.1176558647307493e+17,0.010579147792888712
404,1.5106,564.0,2.198581560283688,1.1015987623829347e+17,0.010648479406398433
405,1.5201,565.0,2.1946902654867255,1.1144334767352531e+17,0.010717465284174284
406,1.4374,566.0,2.1908127208480566,1.0594088122333504e+17,0.010784898648277499
407,1.532,567.0,2.18694885361552,1.1351273531640219e+17,0.01085273381931826
408,1.518,568.0,2.183098591549296,1.1307157086368363e+17,0.010922526536029212
409,1.4807,569.0,2.1792618629173988,1.1087675896132776e+17,0.010991264853557628
410,1.4816,570.0,2.175438596491228,1.1153012356919875e+17,0.011059290514911885
411,1.4331,571.0,2.171628721541156,1.084479801736879e+17,0.01112633764027304
412,1.5134,572.0,2.167832167832168,1.1512733802809571e+17,0.011194242896557611
413,1.5198,573.0,2.1640488656195465,1.1622162759194523e+17,0.011264263940839049
414,1.5119,574.0,2.1602787456445993,1.1622388574954475e+17,0.011334371738673897
415,1.4777,575.0,2.1565217391304348,1.1418957443316694e+17,0.01140362492834251
416,1.4654,576.0,2.1527777777777777,1.1383093011446411e+17,0.011471920924873685
417,1.5023,577.0,2.149046793760832,1.1730614251751918e+17,0.01154091042277077
418,1.456,578.0,2.1453287197231834,1.1428297497398546e+17,0.011609795661582538
419,1.477,579.0,2.1416234887737478,1.1653404823385474e+17,0.011678214091826242
420,1.502,580.0,2.1379310344827585,1.1912161160249742e+17,0.011747825912014934
421,1.5089,581.0,2.134251290877797,1.2028888595656382e+17,0.011818303451803226
422,1.532,582.0,2.1305841924398625,1.227621161940687e+17,0.011889606807829222
423,1.5479,583.0,2.1269296740994856,1.2467667499158589e+17,0.011961948375869915
424,1.5448,584.0,2.1232876712328768,1.2506835829344434e+17,0.012034714146041549
425,1.5324,585.0,2.1196581196581197,1.2470285272096126e+17,0.012107238745422853
426,1.4953,586.0,2.1160409556313993,1.2230883468424821e+17,0.012178717288611782
427,1.5281,587.0,2.1124361158432707,1.2563270957348304e+17,0.012250220452121407
428,1.4934,588.0,2.108843537414966,1.2340841436524453e+17,0.012321796433691247
429,1.2894,589.0,2.1052631578947367,1.0709524710937502e+17,0.012387819680801776
430,1.3709,590.0,2.1016949152542375,1.1444543082563734e+17,0.012451060552290803
431,1.4662,591.0,2.0981387478849407,1.2302469721489659e+17,0.012518619233932441
432,1.4354,592.0,2.0945945945945947,1.210527637044745e+17,0.012587823068829775
433,1.4561,593.0,2.09106239460371,1.2342181507613325e+17,0.012656905717225005
434,1.4491,594.0,2.0875420875420874,1.2345092216538768e+17,0.012726431144443683
435,1.4308,595.0,2.0840336134453783,1.2250857145470214e+17,0.012795466545420143
436,1.4745,596.0,2.0805369127516777,1.2688789803590013e+17,0.012865231730050086
437,1.4788,597.0,2.0770519262981573,1.278995693907714e+17,0.012936266199850785
438,1.4607,598.0,2.0735785953177257,1.269700317680151e+17,0.013007085918384788
439,1.4606,599.0,2.0701168614357264,1.2759933484789605e+17,0.013077586030523461
440,1.4753,600.0,2.066666666666667,1.2953011186264307e+17,0.01314855776428441
441,1.4579,601.0,2.0632279534109816,1.2864348565861573e+17,0.013219580562049553
442,1.436,602.0,2.0598006644518274,1.2734460794745053e+17,0.013289768175400833
443,1.4664,603.0,2.056384742951907,1.3068960200669877e+17,0.013360282143840621
444,1.4921,604.0,2.052980132450331,1.336427468028096e+17,0.013432278039093672
445,1.4895,605.0,2.049586776859504,1.3407360240289254e+17,0.013504954580720308
446,1.4822,606.0,2.046204620462046,1.3407917481594694e+17,0.013577509351197652
447,1.4911,607.0,2.042833607907743,1.3555311136970763e+17,0.013650224056939832
448,1.4862,608.0,2.039473684210526,1.3577651013527578e+17,0.013723155802943953
449,1.4749,609.0,2.0361247947454846,1.3541011300976358e+17,0.013795809724968803
450,1.4686,610.0,2.0327868852459017,1.3549699881308531e+17,0.013868150798733447
451,1.4611,611.0,2.0294599018003274,1.3546909156481691e+17,0.013940270774493387
452,1.4831,612.0,2.026143790849673,1.3818514174557755e+17,0.014012868198475269
453,1.4621,613.0,2.0228384991843393,1.368973835253398e+17,0.014085606436719822
454,1.4176,614.0,2.019543973941368,1.3338145940686787e+17,0.01415684167437432
455,1.4697,615.0,2.016260162601626,1.3896028255784181e+17,0.014228387186418228
456,1.431,616.0,2.012987012987013,1.3596227325702392e+17,0.014300376199027333
457,1.4128,617.0,2.0097244732576987,1.3488784780111861e+17,0.014371068941478679
458,1.4664,618.0,2.0064724919093853,1.4068717990894901e+17,0.014442762129492605
459,1.4733,619.0,2.003231017770598,1.420364414122252e+17,0.014516077434047557
460,1.4739,620.0,2.0,1.427840625e+17,0.01458969824281324
461,1.4802,621.0,1.996779388083736,1.4408933845449077e+17,0.014663610874299099
462,1.4269,622.0,1.9935691318327975,1.3957297611179762e+17,0.014736461171778467
463,1.4165,623.0,1.9903691813804174,1.3922504465380299e+17,0.01480783235999219
464,1.4118,624.0,1.9871794871794872,1.3943236495317376e+17,0.014878938913869759
465,1.4026,625.0,1.984,1.3919080085238362e+17,0.014949809216556711
466,1.4012,626.0,1.9808306709265175,1.3972038552419355e+17,0.015020526123108932
467,1.4417,627.0,1.977671451355662,1.4444887638247104e+17,0.015092346370601023
